row_id,address_line_1,address_line_2,city,state,zip,phone,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,drive-thru,mobile-order,dunkin-card,kcup,curbside-pickup,has-baskin-robbins,loc_lat,loc_long
6619,2095 Rt 208 East,,Montgomery,NY,12549,(845) 457-5052,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,N/A,N/A
6620,308 Route 17K,,Montgomery,NY,12550,(800) 447-0013,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,5:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,True,True,True,True,False,False,41.52850461638228,-74.27736853461037
6621,144 Jefferson St,,Monticello,NY,12701,(845) 513-4674,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,True,True,True,False,False,41.6642404,-74.7007511
6622,4450 Route 42 N,,Monticello,NY,12701,(845) 794-2788,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
6623,1695 State Route 38,,Moravia,NY,13118,(315) 497-1220,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
6624,176 N Bedford Rd,,Mount Kisco,NY,10549,(914) 241-2841,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,True,False,41.2139874,-73.7200181
6625,681 E Main St,,Mount Kisco,NY,10549,(914) 244-9771,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,True,False,41.190267460781925,-73.73006096045472
6626,66 E State St,,Mount Morris,NY,14510,(585) 658-9049,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,42.7270243,-77.8706104
6627,381 Route 25A,,Mount Sinai,NY,11766,(631) 473-0060,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,40.9349036,-73.02285000834745
6628,440 E Sanford Blvd,,Mount Vernon,NY,10550,(914) 663-7708,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,False,False,N/A,N/A
6629,759 S Columbus Ave,,Mount Vernon,NY,10550,(914) 668-4862,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,40.8942926,-73.8240802
6630,9 Gramatan Ave,# 15,Mount Vernon,NY,10550,(914) 620-8766,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,False,True,True,True,False,False,40.9126169,-73.8370725
6631,213 W Route 59,,Nanuet,NY,10954,(845) 215-5605,4:30 AM - 11:00 PM,4:30 AM - 11:00 PM,4:30 AM - 11:00 PM,4:30 AM - 11:00 PM,4:30 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:00 PM,False,False,True,True,True,True,N/A,N/A
6632,223 Smithtown Blvd,,Nesconset,NY,11767,(631) 361-5100,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,False,40.8400286,-73.1664214
6633,30 N Main St,,New City,NY,10956,(845) 634-7239,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,True,True,True,False,N/A,N/A
6634,1707 Burrstone Rd,,New Hartford,NY,13413,(315) 570-2397,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,43.0938705,-75.2775328
6635,45 Kellogg Rd,,New Hartford,NY,13413,(315) 732-7604,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,43.055135199999995,-75.27705994140656
6636,8471 Seneca Tpke,,New Hartford,NY,13413,(315) 732-2233,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,43.0818801,-75.32193375
6637,1600 Hillside Ave,,New Hyde Park,NY,11040,(516) 352-2600,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,True,False,40.7479283,-73.6857409
6638,2062 Lakeville Rd,,New Hyde Park,NY,11040,(516) 775-8630,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,True,True,True,True,True,40.75130721428572,-73.70058991836734
6639,601 Jericho Tpke,,New Hyde Park,NY,11040,(516) 616-1702,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,40.73213495,-73.68842283259559
6640,250 Main St,,New Paltz,NY,12561,(845) 255-0505,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 6:00 PM,6:00 AM - 8:00 PM,False,True,True,True,True,False,41.7425097,-74.07013268588638
6641,1333 North Ave,,New Rochelle,NY,10804,(914) 636-8800,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,False,True,True,True,False,False,40.94723663566817,-73.79586028611412
6642,646 North Ave,,New Rochelle,NY,10801,(914) 636-1640,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,40.923740550000005,-73.7880126
6643,799 Main St,,New Rochelle,NY,10801,(914) 355-2533,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,True,False,40.9021875,-73.7916386
6644,85 North Ave,,New Rochelle,NY,10801,(914) 633-0028,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,40.9066487,-73.7776032
6645,96 E Main St,,New Rochelle,NY,10801,(914) 222-0654,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,False,False,True,True,False,True,40.9180976,-73.7676331
6646,1053 Little Britain Rd,,New Windsor,NY,12553,(845) 567-0385,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,True,True,True,True,False,41.4854442,-74.0948143
6647,2915 Route 9W,,New Windsor,NY,12553,,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,False,41.471879132129125,-74.01609583723867
6648,10 Park Ave,,New York,NY,10016,(646) 974-9114,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,True,True,True,False,True,N/A,N/A
6649,10 W 33rd St,,New York,NY,10001,(212) 239-0175,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,False,True,True,False,False,N/A,N/A
6650,100 1st Ave,,New York,NY,10009,(212) 420-7031,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,False,True,True,True,False,True,N/A,N/A
6651,100 Chambers St,,New York,NY,10007,(212) 608-1601,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,True,40.714713,-74.0077745
6652,1006 1st Avenue,,New York,NY,10022,(646) 974-9143,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,False,False,False,False,False,40.7572207,-73.9634039
6653,101 E 16th St,,New York,NY,10003,(212) 254-2055,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,False,False,True,True,False,False,N/A,N/A
6654,101 W 23rd St,,New York,NY,10011,(646) 992-4459,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,False,40.7431982,-73.993057
6655,102 8th Ave,,New York,NY,10011,,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,False,False,False,False,False,N/A,N/A
6656,1031 6th Ave,,New York,NY,10018,(800) 447-0013,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 7:00 PM,False,True,True,False,False,False,N/A,N/A
6657,105 West 125th Street,,New York,NY,10027,(646) 892-7695,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,True,True,True,False,False,40.8081929,-73.9455462
6658,109 Dyckman St,,New York,NY,10040,(212) 544-0272,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,False,False,True,40.86197669230769,-73.92486546153846
6659,1093 Second Ave,,New York,NY,10022,(212) 838-8838,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,42.801988122448975,-73.95010142857143
6660,110 West 145th St,,New York,NY,10039,(212) 234-3440,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,True,40.82053610204081,-73.93668373469387
6661,1104 Lexington Ave,,New York,NY,10075,(917) 639-3140,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,N/A,N/A
6662,111 Central Park North,,New York,NY,10026,(212) 222-0700,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,False,True,True,True,False,False,40.7986055,-73.9527915
6663,122 Fulton St,,New York,NY,10038,(212) 227-0991,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,N/A,N/A
6664,1225 1st Ave,,New York,NY,10021,(212) 734-5465,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,True,N/A,N/A
6665,1235 Amsterdam Ave,,New York,NY,10027,(646) 907-5996,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,False,True,True,True,False,False,40.809696,-73.95853646029626
6666,1235 Broadway,,New York,NY,10001,(212) 251-0001,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,N/A,N/A
6667,124 E 57th St,,New York,NY,10022,(646) 912-6125,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,40.761029,-73.96959360000001
6668,1248 Lexington Ave,,New York,NY,10028,(646) 755-8586,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 9:00 PM,False,True,True,True,False,False,40.7783237,-73.9566253
6669,130 Church St,,New York,NY,10007,(212) 608-3512,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 PM,False,True,True,True,False,False,N/A,N/A
6670,1342 Amsterdam Ave,,New York,NY,10027,(212) 222-4136,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,True,40.813620588235295,-73.95621370588235
6671,1369 Broadway,,New York,NY,10018,(646) 649-3753,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,False,N/A,N/A
6672,139 Centre St,,New York,NY,10013,(212) 226-8955,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 3:00 PM,6:00 AM - 4:00 PM,False,False,True,True,False,False,N/A,N/A
6673,1391 Madison Ave,,New York,NY,10029,(212) 423-0190,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,6:30 AM - 8:30 PM,6:30 AM - 8:30 PM,False,True,True,True,False,False,N/A,N/A
6674,1392 Lexington Avenue,,New York,NY,10128,(212) 722-5767,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,True,N/A,N/A
6675,140 Delancey St,,New York,NY,10002,(212) 777-2003,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,False,True,True,False,True,40.71829139534884,-73.98797762790697
6676,140 E 34th St,,New York,NY,10016,(212) 481-2905,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,False,True,True,True,False,True,N/A,N/A
6677,1406 Saint Nicholas Ave,,New York,NY,10033,(212) 928-1900,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,False,False,False,False,False,40.8486365,-73.9340121
6678,1433 2nd Avenue,,New York,NY,10021,(646) 974-9121,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,True,True,True,False,False,N/A,N/A
6679,147 E 116th Street,,New York,NY,10029,(646) 597-9456,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,True,40.7986774,-73.94132
6680,1482 1st Ave,,New York,NY,10075,(646) 993-8407,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 2:30 PM,7:00 AM - 2:30 PM,False,True,True,True,False,False,N/A,N/A
6681,150 W 47th St,,New York,NY,10036,(800) 447-0013,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 10:00 PM,False,True,True,False,False,False,N/A,N/A
6682,152 W 31st St,,New York,NY,10001,(212) 594-1656,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,False,True,True,False,False,N/A,N/A
6683,153 West 36th St,,New York,NY,10018,(212) 933-0159,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,40.751944183673466,-73.98867053061224
6684,155 W 35th St,,New York,NY,10001,(332) 400-3998,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,40.75125108695652,-73.98894852173913
6685,1571 York Ave,,New York,NY,10028,(212) 249-1155,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,False,True,True,True,False,False,40.774264333333335,-73.94846266666667
6686,1590 Madison Avenue,,New York,NY,10029,(212) 426-5599,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,False,False,False,False,False,N/A,N/A
6687,1599 St Nicholas Ave,,New York,NY,10040,(212) 568-1039,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 8:30 PM,5:00 AM - 8:30 PM,False,True,True,False,False,False,40.85484,-73.929818
6688,1602 2nd Ave,,New York,NY,10028,(646) 381-2422,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,False,True,True,True,False,False,N/A,N/A
6689,1631 Lexington Ave,,New York,NY,10029,(212) 426-3131,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,N/A,N/A
6690,166 W 72nd St,,New York,NY,10023,(646) 767-9048,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,False,True,True,True,False,False,40.778203,-73.9811645
6691,1703 3rd Ave,,New York,NY,10128,(646) 727-7744,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,True,N/A,N/A
6692,172 Water St,,New York,NY,10038,(212) 785-4030,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 4:00 PM,6:00 AM - 4:00 PM,False,True,True,True,False,False,44.930248174987575,-74.88769602793758
6693,1721 Broadway,,New York,NY,10019,(800) 447-0013,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,False,False,False,N/A,N/A
6694,175 Varick St,,New York,NY,10014,(212) 924-7060,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,False,True,True,True,False,False,40.7272907,-74.0057436
6695,1873 2nd Ave,,New York,NY,10029,(212) 860-2691,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 8:00 PM,False,True,True,True,False,False,N/A,N/A
6696,19 Rector St,,New York,NY,10006,(212) 785-8111,6:00 AM - 6:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 7:00 PM,6:00 AM - 8:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,False,True,True,True,False,False,40.708015,-74.0139627
6697,1964 3rd Ave,,New York,NY,10029,(646) 974-8844,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,False,True,True,True,False,False,N/A,N/A
6698,1995 Amsterdam Ave,,New York,NY,10032,(646) 340-2983,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,True,True,True,False,False,40.8338977,-73.9410637
6699,2 Cortlandt St,,New York,NY,10007,(212) 566-3921,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,False,True,True,False,False,False,40.710003,-74.0101997
6700,2 Penn Plz,Store 1,New York,NY,10121,(212) 643-7083,Closed,Closed,Closed,Closed,Closed,Closed,Closed,False,False,False,True,False,False,N/A,N/A
6701,2 Penn Plz,,New York,NY,10121,(212) 971-6042,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 AM,False,False,False,True,False,False,40.7499284,-73.9922321435069
6702,2 Penn Plz,Penn Station,New York,NY,10121,(212) 643-7080,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,False,False,False,True,False,False,N/A,N/A
6703,200 Broadway,Concourse Level Fulton Center,New York,NY,10038,(646) 863-2164,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,N/A,N/A
6704,200 E 89th St,,New York,NY,10128,(212) 722-2800,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,40.7805277,-73.9524939
